scientificName	earliestAge	latestAge	decimalLongitude	decimalLatitude
Platycarya	55.8	50.3	-108.588997	44.186131
Alnus	55.8	50.3	-108	44
Carya	55.8	50.3	-108	44
Cercidiphyllum	55.8	50.3	-108	44
Glyptostrobus	55.8	50.3	-108	44
Metasequoia	55.8	50.3	-108	44
Populus	55.8	50.3	-108	44
Woodwardia	55.8	50.3	-108	44
Cercidiphyllum	55.8	50.3	-108.193726	44.437645
Platanus	55.8	50.3	-108.096939	44.391754
Quercus	55.8	50.3	-108.096939	44.391754
Ampelopsis	56.8	55.8	-107.895615	44.20924
Glyptostrobus	56.8	55.8	-107.895615	44.20924
Cercidiphyllum	56.8	55.8	-107.878273	44.203011
Glyptostrobus	56.8	55.8	-107.878273	44.203011
Populus	56.8	55.8	-107.878273	44.203011
Dalbergia	55.8	50.3	-109	44
Alnus	55.8	50.3	-108.333336	44.5
Dombeya	55.8	50.3	-108.333336	44.5
Alnus	55.8	50.3	-108.333336	44.5
Dombeya	55.8	50.3	-108.333336	44.5
Lygodium	55.8	50.3	-108.333336	44.5
Platycarya	55.8	50.3	-108.333336	44.5
Alnus	55.8	50.3	-108.333336	44.5
Alnus	55.8	50.3	-108.333336	44.5
Equisetum	55.8	50.3	-108.333336	44.5
Metasequoia	55.8	50.3	-108.333336	44.5
Salvinia	55.8	50.3	-108.333336	44.5
Ulmus	55.8	50.3	-108.333336	44.5
Carya	56.8	55.8	-107.84803	44.158661
Metasequoia	56.8	55.8	-107.84803	44.158661
Ampelopsis	56.8	55.8	-107.97123	44.265438
Glyptostrobus	56.8	55.8	-107.97123	44.265438
Alnus	55.8	50.3	-109	44
Dombeya	55.8	50.3	-109	44
Glyptostrobus	55.8	50.3	-109	44
Lygodium	55.8	50.3	-109	44
Platycarya	55.8	50.3	-109	44
Asplenium	55.8	50.3	-109	44
Alnus	55.8	50.3	-109	44
Dombeya	55.8	50.3	-109	44
Glyptostrobus	55.8	50.3	-109	44
Platycarya	55.8	50.3	-109	44
Populus	55.8	50.3	-109	44
Salvinia	55.8	50.3	-109	44
Thelypteris	55.8	50.3	-109	44
Dombeya	55.8	50.3	-108.55426	44.173985
Platycarya	55.8	50.3	-108.55426	44.173985
Alnus	55.8	50.3	-108.050858	44.279877
Equisetum	55.8	50.3	-108.050858	44.279877
Glyptostrobus	55.8	50.3	-108.050858	44.279877
Woodwardia	55.8	50.3	-108.050858	44.279877
Alnus	55.8	50.3	-109	44
Dombeya	55.8	50.3	-109	44
Glyptostrobus	55.8	50.3	-109	44
Lygodium	55.8	50.3	-109	44
Platycarya	55.8	50.3	-109	44
Alnus	55.8	50.3	-108.333336	44.5
Dombeya	55.8	50.3	-108.333336	44.5
Glyptostrobus	55.8	50.3	-108.333336	44.5
Lygodium	55.8	50.3	-108.333336	44.5
Platycarya	55.8	50.3	-108.333336	44.5
Alnus	55.8	50.3	-109	44
Dombeya	55.8	50.3	-109	44
Glyptostrobus	55.8	50.3	-109	44
Lygodium	55.8	50.3	-109	44
Platycarya	55.8	50.3	-109	44
Salvinia	55.8	50.3	-109	44
Alnus	55.8	50.3	-109	44
Dombeya	55.8	50.3	-109	44
Glyptostrobus	55.8	50.3	-109	44
Lygodium	55.8	50.3	-109	44
Platycarya	55.8	50.3	-109	44
Alnus	55.8	50.3	-109	44
Dombeya	55.8	50.3	-109	44
Lygodium	55.8	50.3	-109	44
Platycarya	55.8	50.3	-109	44
Salvinia	55.8	50.3	-109	44
Woodwardia	55.8	50.3	-109	44
Alnus	55.8	50.3	-109	44
Dombeya	55.8	50.3	-109	44
Glyptostrobus	55.8	50.3	-109	44
Lygodium	55.8	50.3	-109	44
Platycarya	55.8	50.3	-109	44
Thelypteris	55.8	50.3	-109	44
Dombeya	55.8	50.3	-109	44
Glyptostrobus	55.8	50.3	-109	44
Lygodium	55.8	50.3	-109	44
Thelypteris	55.8	50.3	-109	44
Alnus	55.8	50.3	-109	44
Dalbergia	55.8	50.3	-109	44
Dombeya	55.8	50.3	-109	44
Glyptostrobus	55.8	50.3	-109	44
Lygodium	55.8	50.3	-109	44
Platycarya	55.8	50.3	-109	44
Equisetum	55.8	50.3	-108.049889	44.278969
Glyptostrobus	55.8	50.3	-108.049889	44.278969
Alnus	55.8	50.3	-108.049889	44.278969
Carya	55.8	50.3	-108.049889	44.278969
Equisetum	55.8	50.3	-108.049889	44.278969
Glyptostrobus	55.8	50.3	-108.049889	44.278969
Equisetum	55.8	50.3	-108.049889	44.278969
Glyptostrobus	55.8	50.3	-108.049889	44.278969
Alnus	55.8	50.3	-108.097252	44.30146
Carya	55.8	50.3	-108.097252	44.30146
Glyptostrobus	55.8	50.3	-108.097252	44.30146
Metasequoia	55.8	50.3	-108.097252	44.30146
Cercidiphyllum	55.8	50.3	-108.085808	44.5
Glyptostrobus	55.8	50.3	-108.085808	44.5
Populus	55.8	50.3	-108.085808	44.5
Alnus	55.8	50.3	-108.085808	44.29409
Carya	55.8	50.3	-108.085808	44.29409
Cercidiphyllum	55.8	50.3	-108.085808	44.29409
Glyptostrobus	55.8	50.3	-108.085808	44.29409
Metasequoia	55.8	50.3	-108.085808	44.29409
Populus	55.8	50.3	-108.085808	44.29409
Woodwardia	55.8	50.3	-108.085808	44.29409
Ampelopsis	61.7	56.8	-108.333336	44.5
Cercidiphyllum	61.7	56.8	-108.333336	44.5
Corylus	61.7	56.8	-108.333336	44.5
Alnus	55.8	50.3	-108.584084	44.188728
Cercidiphyllum	55.8	50.3	-108.584084	44.188728
Dombeya	55.8	50.3	-108.584084	44.188728
Equisetum	55.8	50.3	-108.584084	44.188728
Lygodium	55.8	50.3	-108.584084	44.188728
Platycarya	55.8	50.3	-108.584084	44.188728
Dombeya	55.8	50.3	-108.547882	44.154289
Lygodium	55.8	50.3	-108.547882	44.154289
Platycarya	55.8	50.3	-108.547882	44.154289
Alnus	55.8	50.3	-108.550079	44.156311
Dombeya	55.8	50.3	-108.550079	44.156311
Equisetum	55.8	50.3	-108.550079	44.156311
Platycarya	55.8	50.3	-108.550079	44.156311
Populus	55.8	50.3	-108.550079	44.156311
Salvinia	55.8	50.3	-108.550079	44.156311
Lygodium	55.8	50.3	-109	44
Platanus	55.8	50.3	-109	44
Thelypteris	55.8	50.3	-109	44
Alnus	55.8	50.3	-108.59053	44.185539
Cercidiphyllum	55.8	50.3	-108.59053	44.185539
Cercidiphyllum	55.8	50.3	-110	44
Dalbergia	55.8	50.3	-110	44
Dombeya	55.8	50.3	-110	44
Equisetum	55.8	50.3	-110	44
Platanus	55.8	50.3	-110	44
Populus	55.8	50.3	-110	44
Potamogeton	55.8	50.3	-110	44
Salvinia	55.8	50.3	-110	44
Spirodela	55.8	50.3	-110	44
Cercidiphyllum	55.8	50.3	-110	44
Equisetum	55.8	50.3	-108.842369	44.4039
Meliosma	55.8	50.3	-108.842369	44.4039
Metasequoia	55.8	50.3	-108.842369	44.4039
Alnus	55.8	50.3	-109	44
Glyptostrobus	55.8	50.3	-109	44
Woodwardia	55.8	50.3	-109	44
Alnus	55.8	50.3	-109	44
Cornus	55.8	50.3	-109	44
Glyptostrobus	55.8	50.3	-109	44
Metasequoia	55.8	50.3	-109	44
Potamogeton	55.8	50.3	-109	44
Alnus	55.8	50.3	-109	44
Glyptostrobus	55.8	50.3	-109	44
Ulmus	55.8	50.3	-109	44
Alnus	55.8	50.3	-108.04789	44.288849
Cercidiphyllum	55.8	50.3	-108.04789	44.288849
Glyptostrobus	55.8	50.3	-108.04789	44.288849
Platanus	55.8	50.3	-108.04789	44.288849
Populus	55.8	50.3	-108.04789	44.288849
Alnus	55.8	50.3	-108.046951	44.289501
Cercidiphyllum	55.8	50.3	-108.046951	44.289501
Glyptostrobus	55.8	50.3	-108.046951	44.289501
Alnus	55.8	50.3	-108.552002	44.157871
Dombeya	55.8	50.3	-108.552002	44.157871
Lygodium	55.8	50.3	-108.552002	44.157871
Platycarya	55.8	50.3	-108.552002	44.157871
Thelypteris	55.8	50.3	-108.552002	44.157871
Alnus	55.8	50.3	-109	44
Platycarya	55.8	50.3	-109	44
Alnus	55.8	50.3	-109	44
Glyptostrobus	55.8	50.3	-109	44
Carya	55.8	50.3	-109	44
Metasequoia	55.8	50.3	-109	44
Populus	55.8	50.3	-109	44
Alnus	55.8	50.3	-109	44
Dombeya	55.8	50.3	-109	44
Metasequoia	55.8	50.3	-109	44
Alnus	55.8	50.3	-109	44
Metasequoia	55.8	50.3	-109	44
Metasequoia	55.8	50.3	-109	44
Cercidiphyllum	55.8	50.3	-109	44
Salvinia	55.8	50.3	-109	44
Sassafras	47.8	38	-118.73333	48.650002
Cercidiphyllum	47.8	38	-118.73333	48.650002
Alnus	47.8	38	-118.73333	48.650002
Betula	47.8	38	-118.73333	48.650002
Comptonia	47.8	38	-118.73333	48.650002
Tilia	47.8	38	-118.73333	48.650002
Rhus	47.8	38	-118.73333	48.650002
Acer	47.8	38	-118.73333	48.650002
Acer	47.8	38	-118.73333	48.650002
Koelreuteria	47.8	38	-118.73333	48.650002
Cornus	47.8	38	-118.73333	48.650002
Sassafras	47.8	38	-118.73333	48.650002
Cercidiphyllum	47.8	38	-118.73333	48.650002
Comptonia	47.8	38	-118.73333	48.650002
Acer	47.8	38	-118.73333	48.650002
Sassafras	47.8	38	-118.73333	48.650002
Comptonia	47.8	38	-118.73333	48.650002
Equisetum	157.3	145	-108.995796	39.2383
Castanopsis	8.7	5.333	102.066666	25.016666
Alnus	8.7	5.333	102.066666	25.016666
Quercus	8.7	5.333	102.066666	25.016666
Rhus	8.7	5.333	102.066666	25.016666
Betula	8.7	5.333	102.066666	25.016666
Pinus	8.7	5.333	102.066666	25.016666
Picea	8.7	5.333	102.066666	25.016666
Dictyopteris	358.9	323.2	-94.583336	37.116669
Dictyopteris	358.9	298.9	-64	45
Quercus	0.126	0.0117	46	35.599998
Quercus	0.126	0.0117	47.5	33.099998
Balaenoptera	5.333	3.6	120.995834	24.575001
Equisetum	358.9	323.2	-85.449997	36.783333
Viburnum	37.2	23.03	128.155304	40.817501
Populus	37.2	23.03	128.155304	40.817501
Acer	37.2	23.03	128.155304	40.817501
Equisetum	265.1	254.17	22.549999	-33.083332
Celtis	55.8	50.3	-107.572304	43.9524
Araucaria	125	100.5	32.166668	-27.666668
Equisetum	112.03	109	-77.313889	38.493332
Equisetum	112.03	109	-77.313889	38.493332
Ptilophyllum	145	100.5	-72	-47.5
Zelkova	33.9	5.333	-113.116669	45.150002
Equisetum	170.3	168.3	-1	54.400002
Araucaria	113	89.8	142.350006	-22.716667
Araucaria	113	89.8	142.350006	-22.716667
Araucaria	113	89.8	143.183334	-23.516666
Araucaria	113	89.8	143.183334	-23.516666
Equisetum	122.46	112.03	-111.366669	47.483334
Equisetum	122.46	112.03	-111.366669	47.483334
Equisetum	122.46	112.03	-111.366669	47.483334
Equisetum	122.46	112.03	-111.366669	47.483334
Equisetum	174.1	163.5	152.666672	-27.783333
Osmunda	59.2	56	1.133333	51.366669
Pinus	59.2	56	1.133333	51.366669
Pinus	59.2	56	1.133333	51.366669
Pinus	48.6	37.2	-120.426109	44.943333
Equisetum	59.2	56	-0.1	51.383331
Lygodium	59.2	56	-0.1	51.383331
Lygodium	59.2	56	-0.1	51.383331
Pinus	59.2	56	-0.1	51.383331
Sequoia	59.2	56	-0.1	51.383331
Alangium	48.6	37.2	-120.426109	44.943333
Alangium	48.6	37.2	-120.426109	44.943333
Rhus	48.6	37.2	-120.426109	44.943333
Carpinus	59.2	56	-0.1	51.383331
Liquidambar	59.2	56	-0.1	51.383331
Pinus	11.608	3.6	7.983333	48.799999
Pinus	11.608	3.6	7.983333	48.799999
Picea	11.608	3.6	7.983333	48.799999
Glyptostrobus	11.608	3.6	7.983333	48.799999
Sequoia	11.608	3.6	7.983333	48.799999
Taxodium	11.608	3.6	7.983333	48.799999
Magnolia	11.608	3.6	7.983333	48.799999
Mahonia	11.608	3.6	7.983333	48.799999
Cornus	48.6	37.2	-120.426109	44.943333
Nyssa	48.6	37.2	-120.426109	44.943333
Nyssa	48.6	37.2	-120.426109	44.943333
Nyssa	48.6	37.2	-120.426109	44.943333
Castanopsis	48.6	37.2	-120.426109	44.943333
Quercus	48.6	37.2	-120.426109	44.943333
Hydrangea	48.6	37.2	-120.426109	44.943333
Pyrenacantha	48.6	37.2	-120.426109	44.943333
Juglans	48.6	37.2	-120.426109	44.943333
Decodon	48.6	37.2	-120.426109	44.943333
Magnolia	48.6	37.2	-120.426109	44.943333
Magnolia	48.6	37.2	-120.426109	44.943333
Magnolia	48.6	37.2	-120.426109	44.943333
Diploclisia	48.6	37.2	-120.426109	44.943333
Abies	11.62	5.333	138.5	36.25
Liquidambar	11.62	5.333	138.5	36.25
Zelkova	11.62	5.333	138.5	36.25
Fagus	11.62	5.333	138.5	36.25
Fagus	11.62	5.333	138.5	36.25
Quercus	11.62	5.333	138.5	36.25
Quercus	11.62	5.333	138.5	36.25
Alnus	11.62	5.333	138.5	36.25
Carpinus	11.62	5.333	138.5	36.25
Parthenocissus	11.62	5.333	138.5	36.25
Viburnum	11.62	5.333	138.5	36.25
Magnolia	11.62	5.333	138.5	36.25
Cinnamomum	11.62	5.333	138.5	36.25
Pterocarya	11.62	5.333	138.5	36.25
Cladrastis	11.62	5.333	138.5	36.25
Cinnamomum	11.62	5.333	139	36.25
Liquidambar	11.62	5.333	139	36.25
Metasequoia	11.62	5.333	139	36.25
Celtis	11.62	5.333	139	36.25
Ulmus	11.62	5.333	139	36.25
Ulmus	11.62	5.333	139	36.25
Zelkova	11.62	5.333	139	36.25
Carya	11.62	5.333	139	36.25
Pterocarya	11.62	5.333	139	36.25
Tilia	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Cornus	11.62	5.333	139	36.25
Paliurus	11.62	5.333	139	36.25
Acer	11.62	5.333	139	36.25
Corylopsis	11.608	3.6	7.983333	48.799999
Liquidambar	11.608	3.6	7.983333	48.799999
Fagus	11.608	3.6	7.983333	48.799999
Fagus	11.608	3.6	7.983333	48.799999
Quercus	11.608	3.6	7.983333	48.799999
Alnus	11.608	3.6	7.983333	48.799999
Acer	11.62	5.333	139	36.25
Metasequoia	11.62	5.333	139	36.5
Magnolia	11.62	5.333	139	36.5
Cinnamomum	11.62	5.333	139	36.5
Persea	11.62	5.333	139	36.5
Zelkova	11.62	5.333	139	36.5
Quercus	11.62	5.333	139	36.5
Quercus	11.62	5.333	139	36.5
Cladrastis	11.62	5.333	139	36.5
Paliurus	11.62	5.333	139	36.5
Vitis	11.62	5.333	139	36.5
Acer	11.62	5.333	139	36.5
Phragmites	11.62	5.333	139	36.5
Alnus	11.608	3.6	7.983333	48.799999
Carpinus	11.608	3.6	7.983333	48.799999
Ostrya	11.608	3.6	7.983333	48.799999
Corylus	11.608	3.6	7.983333	48.799999
Corylus	11.608	3.6	7.983333	48.799999
Carya	11.608	3.6	7.983333	48.799999
Carya	11.608	3.6	7.983333	48.799999
Carya	11.608	3.6	7.983333	48.799999
Juglans	11.608	3.6	7.983333	48.799999
Juglans	11.608	3.6	7.983333	48.799999
Pterocarya	11.608	3.6	7.983333	48.799999
Metasequoia	11.62	5.333	139	38.5
Persea	11.62	5.333	139	38.5
Liquidambar	11.62	5.333	139	38.5
Celtis	11.62	5.333	139	38.5
Zelkova	11.62	5.333	139	38.5
Alnus	11.62	5.333	139	38.5
Alnus	11.62	5.333	139	38.5
Cladrastis	11.62	5.333	139	38.5
Acer	11.62	5.333	139	38.5
Acer	11.62	5.333	139	38.5
Phragmites	11.62	5.333	139	38.5
Halesia	11.608	3.6	7.983333	48.799999
Metasequoia	11.62	5.333	139	36.5
Cinnamomum	11.62	5.333	139	36.5
Celtis	11.62	5.333	139	36.5
Ulmus	11.62	5.333	139	36.5
Zelkova	11.62	5.333	139	36.5
Pterocarya	11.62	5.333	139	36.5
Fagus	11.62	5.333	139	36.5
Quercus	11.62	5.333	139	36.5
Alnus	11.62	5.333	139	36.5
Carpinus	11.62	5.333	139	36.5
Carpinus	11.62	5.333	139	36.5
Carpinus	11.62	5.333	139	36.5
Carpinus	11.62	5.333	139	36.5
Corylus	11.62	5.333	139	36.5
Ostrya	11.62	5.333	139	36.5
Tilia	11.62	5.333	139	36.5
Salix	11.62	5.333	139	36.5
Salix	11.62	5.333	139	36.5
Salix	11.62	5.333	139	36.5
Gleditsia	11.62	5.333	139	36.5
Cornus	11.62	5.333	139	36.5
Acer	11.62	5.333	139	36.5
Acer	11.62	5.333	139	36.5
Acer	11.62	5.333	139	36.5
Acer	11.62	5.333	139	36.5
Acer	11.62	5.333	139	36.5
Potamogeton	11.62	5.333	139	36.5
Phragmites	11.62	5.333	139	36.5
Natsiatum	56	47.8	-1.016667	51.150002
Metasequoia	11.62	5.333	139	36.5
Taxodium	11.62	5.333	139	36.5
Cinnamomum	11.62	5.333	139	36.5
Liquidambar	11.62	5.333	139	36.5
Liquidambar	11.62	5.333	139	36.5
Salix	11.62	5.333	139	36.5
Salix	11.62	5.333	139	36.5
Salix	11.62	5.333	139	36.5
Cladrastis	11.62	5.333	139	36.5
Cornus	11.62	5.333	139	36.5
Berchemia	11.62	5.333	139	36.5
Acer	11.62	5.333	139	36.5
Potamogeton	11.62	5.333	139	36.5
Crataegus	11.608	3.6	7.983333	48.799999
Crataegus	11.608	3.6	7.983333	48.799999
Prunus	11.608	3.6	7.983333	48.799999
Prunus	11.608	3.6	7.983333	48.799999
Prunus	11.608	3.6	7.983333	48.799999
Prunus	11.608	3.6	7.983333	48.799999
Prunus	11.608	3.6	7.983333	48.799999
Prunus	11.608	3.6	7.983333	48.799999
Prunus	11.608	3.6	7.983333	48.799999
Prunus	11.608	3.6	7.983333	48.799999
Trapa	11.608	3.6	7.983333	48.799999
Toddalia	11.608	3.6	7.983333	48.799999
Toddalia	11.608	3.6	7.983333	48.799999
Toddalia	11.608	3.6	7.983333	48.799999
Acer	11.608	3.6	7.983333	48.799999
Acer	11.608	3.6	7.983333	48.799999
Meliosma	11.608	3.6	7.983333	48.799999
Meliosma	11.608	3.6	7.983333	48.799999
Cornus	11.608	3.6	7.983333	48.799999
Nyssa	11.608	3.6	7.983333	48.799999
Alangium	11.608	3.6	7.983333	48.799999
Aralia	11.608	3.6	7.983333	48.799999
Ampelopsis	11.608	3.6	7.983333	48.799999
Ampelopsis	11.608	3.6	7.983333	48.799999
Vitis	11.608	3.6	7.983333	48.799999
Vitis	11.608	3.6	7.983333	48.799999
Vitis	11.608	3.6	7.983333	48.799999
Potamogeton	11.608	3.6	7.983333	48.799999
Potamogeton	11.608	3.6	7.983333	48.799999
Potamogeton	11.608	3.6	7.983333	48.799999
Potamogeton	11.608	3.6	7.983333	48.799999
Potamogeton	11.608	3.6	7.983333	48.799999
Sparganium	11.608	3.6	7.983333	48.799999
Sparganium	11.608	3.6	7.983333	48.799999
Salvinia	11.62	5.333	139	36.25
Celtis	11.62	5.333	139	36.25
Zelkova	11.62	5.333	139	36.25
Carya	11.62	5.333	139	36.25
Quercus	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Acer	11.62	5.333	139	36.25
Acer	11.62	5.333	139	36.25
Potamogeton	11.62	5.333	139	36.25
Taxodium	11.62	5.333	139	36.25
Alnus	11.62	5.333	139	36.25
Ostrya	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Rosa	11.62	5.333	139	36.25
Cercis	11.62	5.333	139	36.25
Cornus	11.62	5.333	139	36.25
Sapindus	11.62	5.333	139	36.25
Fraxinus	11.62	5.333	139	36.25
Fraxinus	11.62	5.333	139	36.25
Phragmites	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Liquidambar	11.62	5.333	139	36.25
Quercus	11.62	5.333	139	36.25
Acer	11.62	5.333	139	36.25
Acer	11.62	5.333	139	36.25
Acer	11.62	5.333	139	36.25
Phragmites	11.62	5.333	139	36.25
Celtis	11.62	5.333	139	36.25
Zelkova	11.62	5.333	139	36.25
Carpinus	11.62	5.333	139	36.25
Populus	11.62	5.333	139	36.25
Cladrastis	11.62	5.333	139	36.25
Fagus	11.62	5.333	139	36.25
Acer	11.62	5.333	139	36.25
Pinus	11.62	5.333	139	36.25
Metasequoia	11.62	5.333	139	36.25
Magnolia	11.62	5.333	139	36.25
Cocculus	11.62	5.333	139	36.25
Celtis	11.62	5.333	139	36.25
Ulmus	11.62	5.333	139	36.25
Zelkova	11.62	5.333	139	36.25
Carya	11.62	5.333	139	36.25
Pterocarya	11.62	5.333	139	36.25
Pterocarya	11.62	5.333	139	36.25
Fagus	11.62	5.333	139	36.25
Fagus	11.62	5.333	139	36.25
Fagus	11.62	5.333	139	36.25
Alnus	11.62	5.333	139	36.25
Carpinus	11.62	5.333	139	36.25
Carpinus	11.62	5.333	139	36.25
Carpinus	11.62	5.333	139	36.25
Carpinus	11.62	5.333	139	36.25
Ostrya	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Halesia	11.62	5.333	139	36.25
Gleditsia	11.62	5.333	139	36.25
Cladrastis	11.62	5.333	139	36.25
Cladrastis	11.62	5.333	139	36.25
Berchemia	11.62	5.333	139	36.25
Vitis	11.62	5.333	139	36.25
Sapindus	11.62	5.333	139	36.25
Acer	11.62	5.333	139	36.25
Acer	11.62	5.333	139	36.25
Acer	11.62	5.333	139	36.25
Fraxinus	11.62	5.333	139	36.25
Phragmites	11.62	5.333	139	36.25
Metasequoia	11.62	5.333	139	36.25
Liquidambar	11.62	5.333	139	36.25
Quercus	11.62	5.333	139	36.25
Alnus	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Salix	11.62	5.333	139	36.25
Cladrastis	11.62	5.333	139	36.25
Cornus	11.62	5.333	139	36.25
Potamogeton	11.62	5.333	139	36.25
Metasequoia	15.97	5.333	139.166672	36.083332
Magnolia	15.97	5.333	139.166672	36.083332
Cinnamomum	15.97	5.333	139.166672	36.083332
Meliosma	15.97	5.333	139.166672	36.083332
Quercus	15.97	5.333	139.166672	36.083332
Quercus	15.97	5.333	139.166672	36.083332
Alnus	15.97	5.333	139.166672	36.083332
Alnus	15.97	5.333	139.166672	36.083332
Tilia	15.97	5.333	139.166672	36.083332
Tilia	15.97	5.333	139.166672	36.083332
Salix	15.97	5.333	139.166672	36.083332
Salix	15.97	5.333	139.166672	36.083332
Salix	15.97	5.333	139.166672	36.083332
Cladrastis	15.97	5.333	139.166672	36.083332
Cladrastis	15.97	5.333	139.166672	36.083332
Paliurus	15.97	5.333	139.166672	36.083332
Sapindus	15.97	5.333	139.166672	36.083332
Acer	15.97	5.333	139.166672	36.083332
Acer	15.97	5.333	139.166672	36.083332
Fraxinus	15.97	5.333	139.166672	36.083332
Potamogeton	15.97	5.333	139.166672	36.083332
Smilax	15.97	5.333	139.166672	36.083332
Vitis	56	47.8	0.816667	52
Metasequoia	15.97	5.333	139.166672	36.083332
Cinnamomum	15.97	5.333	139.166672	36.083332
Salix	15.97	5.333	139.166672	36.083332
Salix	15.97	5.333	139.166672	36.083332
Halesia	15.97	5.333	139.166672	36.083332
Metasequoia	15.97	5.333	139.166672	36.083332
Persea	15.97	5.333	139.166672	36.083332
Persea	15.97	5.333	139.166672	36.083332
Zelkova	15.97	5.333	139.166672	36.083332
Alnus	15.97	5.333	139.166672	36.083332
Carpinus	15.97	5.333	139.166672	36.083332
Tilia	15.97	5.333	139.166672	36.083332
Salix	15.97	5.333	139.166672	36.083332
Salix	15.97	5.333	139.166672	36.083332
Cladrastis	15.97	5.333	139.166672	36.083332
Acer	15.97	5.333	139.166672	36.083332
Metasequoia	15.97	5.333	139.166672	36.083332
Cinnamomum	15.97	5.333	139.166672	36.083332
Persea	15.97	5.333	139.166672	36.083332
Persea	15.97	5.333	139.166672	36.083332
Cocculus	15.97	5.333	139.166672	36.083332
Cercidiphyllum	15.97	5.333	139.166672	36.083332
Liquidambar	15.97	5.333	139.166672	36.083332
Metasequoia	15.97	5.333	139.166672	36.083332
Persea	15.97	5.333	139.166672	36.083332
Salix	15.97	5.333	139.166672	36.083332
Acer	15.97	5.333	139.166672	36.083332
Metasequoia	15.97	5.333	139.166672	36.083332
Alnus	15.97	5.333	139.166672	36.083332
Metasequoia	15.97	5.333	139.166672	36.083332
Quercus	15.97	5.333	139.166672	36.083332
Salix	15.97	5.333	139.166672	36.083332
Salix	15.97	5.333	139.166672	36.083332
Cladrastis	15.97	5.333	139.166672	36.083332
Pinus	15.97	5.333	139.166672	36.083332
Persea	15.97	5.333	139.166672	36.083332
Liquidambar	15.97	5.333	139.166672	36.083332
Quercus	15.97	5.333	139.166672	36.083332
Acer	15.97	5.333	139.166672	36.083332
Phragmites	15.97	5.333	139.166672	36.083332
Metasequoia	15.97	5.333	139.166672	36.083332
Platycarya	15.97	5.333	139.166672	36.083332
Salix	15.97	5.333	139.166672	36.083332
Phragmites	15.97	5.333	139.166672	36.083332
Platanus	48.6	37.2	-120.426109	44.943333
Prunus	48.6	37.2	-120.426109	44.943333
Prunus	48.6	37.2	-120.426109	44.943333
Meliosma	48.6	37.2	-120.426109	44.943333
Meliosma	48.6	37.2	-120.426109	44.943333
Meliosma	48.6	37.2	-120.426109	44.943333
Meliosma	48.6	37.2	-120.426109	44.943333
Meliosma	48.6	37.2	-120.426109	44.943333
Cleyera	48.6	37.2	-120.426109	44.943333
Aphananthe	48.6	37.2	-120.426109	44.943333
Celtis	48.6	37.2	-120.426109	44.943333
Celtis	48.6	37.2	-120.426109	44.943333
Parthenocissus	48.6	37.2	-120.426109	44.943333
Parthenocissus	48.6	37.2	-120.426109	44.943333
Vitis	48.6	37.2	-120.426109	44.943333
Vitis	48.6	37.2	-120.426109	44.943333
Osmunda	11.608	5.333	138.75	36.25
Picea	11.608	5.333	138.75	36.25
Pinus	11.608	5.333	138.75	36.25
Magnolia	11.608	5.333	138.75	36.25
Acer	11.608	5.333	138.75	36.25
Cladrastis	11.608	5.333	138.75	36.25
Fagus	11.608	5.333	138.75	36.25
Zelkova	11.608	5.333	138.75	36.25
Acer	11.608	5.333	138.75	36.25
Alnus	11.608	5.333	138.75	36.25
Acer	11.608	5.333	138.75	36.25
Betula	11.608	5.333	138.75	36.25
Populus	11.608	5.333	138.75	36.25
Carpinus	11.608	5.333	138.75	36.25
Hydrangea	11.608	5.333	138.75	36.25
Prunus	11.608	5.333	138.75	36.25
Acer	11.608	5.333	138.75	36.25
Carpinus	11.608	5.333	138.75	36.25
Cornus	11.608	5.333	138.75	36.25
Fraxinus	11.608	5.333	138.75	36.25
Tilia	11.608	5.333	138.75	36.25
Ulmus	11.608	5.333	138.75	36.25
Carpinus	11.608	5.333	138.75	36.25
Fagus	11.608	5.333	138.75	36.25
Quercus	11.608	5.333	138.75	36.25
Acer	11.608	5.333	138.75	36.25
Alnus	11.608	5.333	138.75	36.25
Cladrastis	11.608	5.333	138.75	36.25
Ostrya	11.608	5.333	138.75	36.25
Acer	11.608	5.333	138.75	36.25
Cedrela	11.608	5.333	138.75	36.25
Koelreuteria	11.608	5.333	138.75	36.25
Prunus	11.608	5.333	138.75	36.25
Pterocarya	11.608	5.333	138.75	36.25
Betula	11.608	5.333	138.75	36.25
Quercus	11.608	5.333	138.75	36.25
Tilia	11.608	5.333	138.75	36.25
Viburnum	11.608	5.333	138.75	36.25
Vitis	11.608	5.333	138.75	36.25
